Nome                                   	Criação                     	Modificação                 	Localização
extension.py                           	07/07/2023 - 16:50:40:324549	07/07/2023 - 16:50:40:325550	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\extension.py
glob.py                                	07/07/2023 - 16:50:40:326549	07/07/2023 - 16:50:40:326549	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\glob.py
installer.py                           	07/07/2023 - 16:50:40:337541	07/07/2023 - 16:50:40:338542	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\installer.py
launch.py                              	07/07/2023 - 16:50:40:339542	07/07/2023 - 16:50:40:340541	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\launch.py
monkey.py                              	07/07/2023 - 16:50:40:341540	07/07/2023 - 16:50:40:342539	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\monkey.py
msvc.py                                	07/07/2023 - 16:50:40:343538	07/07/2023 - 16:50:40:344538	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\msvc.py
namespaces.py                          	07/07/2023 - 16:50:40:346535	07/07/2023 - 16:50:40:346535	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\namespaces.py
package_index.py                       	07/07/2023 - 16:50:40:348536	07/07/2023 - 16:50:40:348536	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\package_index.py
py34compat.py                          	07/07/2023 - 16:50:40:366106	07/07/2023 - 16:50:40:366106	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\py34compat.py
sandbox.py                             	07/07/2023 - 16:50:40:401860	07/07/2023 - 16:50:40:402868	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\sandbox.py
unicode_utils.py                       	07/07/2023 - 16:50:40:478651	07/07/2023 - 16:50:40:478651	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\unicode_utils.py
version.py                             	07/07/2023 - 16:50:40:486267	07/07/2023 - 16:50:40:486267	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\version.py
wheel.py                               	07/07/2023 - 16:50:40:487270	07/07/2023 - 16:50:40:488269	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\wheel.py
windows_support.py                     	07/07/2023 - 16:50:40:489268	07/07/2023 - 16:50:40:490268	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\windows_support.py
_deprecation_warning.py                	07/07/2023 - 16:50:40:231270	07/07/2023 - 16:50:40:232271	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_deprecation_warning.py
_imp.py                                	07/07/2023 - 16:50:40:233270	07/07/2023 - 16:50:40:233270	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_imp.py
__init__.py                            	07/07/2023 - 16:50:40:229272	07/07/2023 - 16:50:40:230272	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\__init__.py
alias.py                               	07/07/2023 - 16:50:40:821863	07/07/2023 - 16:50:40:822862	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\alias.py
bdist_egg.py                           	07/07/2023 - 16:50:40:823861	07/07/2023 - 16:50:40:824860	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\bdist_egg.py
bdist_rpm.py                           	07/07/2023 - 16:50:40:825860	07/07/2023 - 16:50:40:826859	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\bdist_rpm.py
build_clib.py                          	07/07/2023 - 16:50:40:827858	07/07/2023 - 16:50:40:839404	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\build_clib.py
build_ext.py                           	07/07/2023 - 16:50:40:840403	07/07/2023 - 16:50:40:841403	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\build_ext.py
build_py.py                            	07/07/2023 - 16:50:40:842402	07/07/2023 - 16:50:40:843397	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\build_py.py
develop.py                             	07/07/2023 - 16:50:40:845397	07/07/2023 - 16:50:40:845397	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\develop.py
dist_info.py                           	07/07/2023 - 16:50:40:847396	07/07/2023 - 16:50:40:847396	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\dist_info.py
easy_install.py                        	07/07/2023 - 16:50:40:849393	07/07/2023 - 16:50:40:850394	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\easy_install.py
egg_info.py                            	07/07/2023 - 16:50:40:851395	07/07/2023 - 16:50:40:852393	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\egg_info.py
install.py                             	07/07/2023 - 16:50:40:853392	07/07/2023 - 16:50:40:854394	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\install.py
install_egg_info.py                    	07/07/2023 - 16:50:40:855393	07/07/2023 - 16:50:40:856390	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\install_egg_info.py
install_lib.py                         	07/07/2023 - 16:50:40:857389	07/07/2023 - 16:50:40:858392	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\install_lib.py
install_scripts.py                     	07/07/2023 - 16:50:40:859390	07/07/2023 - 16:50:40:859390	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\install_scripts.py
py36compat.py                          	07/07/2023 - 16:50:40:863386	07/07/2023 - 16:50:40:864385	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\py36compat.py
register.py                            	07/07/2023 - 16:50:40:865385	07/07/2023 - 16:50:40:865385	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\register.py
rotate.py                              	07/07/2023 - 16:50:40:867384	07/07/2023 - 16:50:40:867384	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\rotate.py
saveopts.py                            	07/07/2023 - 16:50:40:869381	07/07/2023 - 16:50:40:869381	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\saveopts.py
sdist.py                               	07/07/2023 - 16:50:40:870382	07/07/2023 - 16:50:40:871380	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\sdist.py
setopt.py                              	07/07/2023 - 16:50:40:872380	07/07/2023 - 16:50:40:873379	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\setopt.py
test.py                                	07/07/2023 - 16:50:40:874378	07/07/2023 - 16:50:40:875379	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\test.py
upload.py                              	07/07/2023 - 16:50:40:876378	07/07/2023 - 16:50:40:877377	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\upload.py
upload_docs.py                         	07/07/2023 - 16:50:40:878376	07/07/2023 - 16:50:40:879375	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\upload_docs.py
__init__.py                            	07/07/2023 - 16:50:40:819862	07/07/2023 - 16:50:40:820862	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\command\__init__.py
__init__.py                            	07/07/2023 - 16:50:40:880377	07/07/2023 - 16:50:40:881375	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\extern\__init__.py
archive_util.py                        	07/07/2023 - 16:50:40:495265	07/07/2023 - 16:50:40:496264	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\archive_util.py
bcppcompiler.py                        	07/07/2023 - 16:50:40:497263	07/07/2023 - 16:50:40:504260	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\bcppcompiler.py
ccompiler.py                           	07/07/2023 - 16:50:40:506258	07/07/2023 - 16:50:40:507258	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\ccompiler.py
cmd.py                                 	07/07/2023 - 16:50:40:508257	07/07/2023 - 16:50:40:509256	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\cmd.py
config.py                              	07/07/2023 - 16:50:40:510256	07/07/2023 - 16:50:40:511255	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\config.py
core.py                                	07/07/2023 - 16:50:40:512254	07/07/2023 - 16:50:40:513254	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\core.py
cygwinccompiler.py                     	07/07/2023 - 16:50:40:515253	07/07/2023 - 16:50:40:515253	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\cygwinccompiler.py
debug.py                               	07/07/2023 - 16:50:40:517251	07/07/2023 - 16:50:40:517251	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\debug.py
dep_util.py                            	07/07/2023 - 16:50:40:519250	07/07/2023 - 16:50:40:519250	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\dep_util.py
dir_util.py                            	07/07/2023 - 16:50:40:521249	07/07/2023 - 16:50:40:521249	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\dir_util.py
dist.py                                	07/07/2023 - 16:50:40:522248	07/07/2023 - 16:50:40:523247	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\dist.py
errors.py                              	07/07/2023 - 16:50:40:525246	07/07/2023 - 16:50:40:525246	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\errors.py
extension.py                           	07/07/2023 - 16:50:40:527245	07/07/2023 - 16:50:40:527245	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\extension.py
fancy_getopt.py                        	07/07/2023 - 16:50:40:529244	07/07/2023 - 16:50:40:529244	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\fancy_getopt.py
filelist.py                            	07/07/2023 - 16:50:40:533242	07/07/2023 - 16:50:40:533242	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\filelist.py
file_util.py                           	07/07/2023 - 16:50:40:531243	07/07/2023 - 16:50:40:531243	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\file_util.py
log.py                                 	07/07/2023 - 16:50:40:535240	07/07/2023 - 16:50:40:535240	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\log.py
msvc9compiler.py                       	07/07/2023 - 16:50:40:537239	07/07/2023 - 16:50:40:537239	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\msvc9compiler.py
msvccompiler.py                        	07/07/2023 - 16:50:40:539238	07/07/2023 - 16:50:40:539238	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\msvccompiler.py
py35compat.py                          	07/07/2023 - 16:50:40:541236	07/07/2023 - 16:50:40:541236	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\py35compat.py
py38compat.py                          	07/07/2023 - 16:50:40:543235	07/07/2023 - 16:50:40:543235	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\py38compat.py
spawn.py                               	07/07/2023 - 16:50:40:544235	07/07/2023 - 16:50:40:545234	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\spawn.py
sysconfig.py                           	07/07/2023 - 16:50:40:546233	07/07/2023 - 16:50:40:549904	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\sysconfig.py
text_file.py                           	07/07/2023 - 16:50:40:551910	07/07/2023 - 16:50:40:551910	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\text_file.py
unixccompiler.py                       	07/07/2023 - 16:50:40:553911	07/07/2023 - 16:50:40:553911	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\unixccompiler.py
util.py                                	07/07/2023 - 16:50:40:576104	07/07/2023 - 16:50:40:577104	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\util.py
version.py                             	07/07/2023 - 16:50:40:588109	07/07/2023 - 16:50:40:589106	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\version.py
versionpredicate.py                    	07/07/2023 - 16:50:40:591105	07/07/2023 - 16:50:40:591105	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\versionpredicate.py
_msvccompiler.py                       	07/07/2023 - 16:50:40:493266	07/07/2023 - 16:50:40:494265	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\_msvccompiler.py
__init__.py                            	07/07/2023 - 16:50:40:492267	07/07/2023 - 16:50:40:492267	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\__init__.py
bdist.py                               	07/07/2023 - 16:50:40:595102	07/07/2023 - 16:50:40:595102	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\bdist.py
bdist_dumb.py                          	07/07/2023 - 16:50:40:597100	07/07/2023 - 16:50:40:597100	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\bdist_dumb.py
bdist_msi.py                           	07/07/2023 - 16:50:40:599101	07/07/2023 - 16:50:40:600099	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\bdist_msi.py
bdist_rpm.py                           	07/07/2023 - 16:50:40:601098	07/07/2023 - 16:50:40:602098	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\bdist_rpm.py
bdist_wininst.py                       	07/07/2023 - 16:50:40:633548	07/07/2023 - 16:50:40:633548	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\bdist_wininst.py
build.py                               	07/07/2023 - 16:50:40:658105	07/07/2023 - 16:50:40:658105	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\build.py
build_clib.py                          	07/07/2023 - 16:50:40:660112	07/07/2023 - 16:50:40:660112	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\build_clib.py
build_ext.py                           	07/07/2023 - 16:50:40:662111	07/07/2023 - 16:50:40:662111	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\build_ext.py
build_py.py                            	07/07/2023 - 16:50:40:664113	07/07/2023 - 16:50:40:664113	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\build_py.py
build_scripts.py                       	07/07/2023 - 16:50:40:666109	07/07/2023 - 16:50:40:666109	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\build_scripts.py
check.py                               	07/07/2023 - 16:50:40:668111	07/07/2023 - 16:50:40:668111	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\check.py
clean.py                               	07/07/2023 - 16:50:40:670106	07/07/2023 - 16:50:40:670106	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\clean.py
config.py                              	07/07/2023 - 16:50:40:680098	07/07/2023 - 16:50:40:680098	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\config.py
install.py                             	07/07/2023 - 16:50:40:682096	07/07/2023 - 16:50:40:683096	C:\Users\Windows\IdeaProjects\Buscador de Arquivos\venv\Lib\site-packages\setuptools\_distutils\command\install.py
